id,kind,code,name_vi,name_en,name_ascii,category_id,category_vi,category_en,region_id,region_vi,region_code,basis_amount,basis_unit,basis_qualifier,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,sugars_total_g,sodium_mg,image_url,source_id,source_page_url,source_api_url,source_updated_at,fetched_at,raw_record_sha256,nutrients_json
nin:dish:6878646b2e507d5a110fe782,dish,HAN-13034,Bún cá chấm,Rice vermicelli with fried fish and dipping broth,bun ca cham,67dbeb385cc65069b7081292,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,451.2,37.6,4.8,64.4,,,457,https://viendinhduong.vn/storage/app/uploads/public/2025/07/17/screenshot_7.png,6878646b2e507d5a110fe782,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-07-17 09:48:11,2026-08-03T09:27:01.985Z,59159c6cf3df87ff875eaad39040519151bf4040803bb9d5d3ed28fca7db316b,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":451.2,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":37.6,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":4.8,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":64.4,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":118.8,""unit"":""µg"",""equivalents"":[]},{""key"":""beta-caroten"",""sourceKey"":""beta-caroten"",""nameVi"":""Beta-caroten"",""nameEn"":""Beta-caroten"",""value"":1421.6,""unit"":""mg"",""equivalents"":[]},{""key"":""vitamin-c"",""sourceKey"":""vitamin-c"",""nameVi"":""Vitamin C"",""nameEn"":""Vitamin C"",""value"":22.9,""unit"":""g"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""calcium"",""nameVi"":""Calcium"",""nameEn"":""Calcium"",""value"":313.5,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""iron"",""nameVi"":""Iron"",""nameEn"":""Iron"",""value"":4,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""zinc"",""nameVi"":""Zinc"",""nameEn"":""Zinc"",""value"":0.6,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":457,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":1.1425,""unit"":""g""}]},{""key"":""cholesterol"",""sourceKey"":""cholesterol"",""nameVi"":""Cholesterol"",""nameEn"":""Cholesterol"",""value"":1.1,""unit"":""mg"",""equivalents"":[]},{""key"":""magnesium"",""sourceKey"":""magnesium"",""nameVi"":""Magnesium"",""nameEn"":""Magnesium"",""value"":41.8,""unit"":""mg"",""equivalents"":[]},{""key"":""transfat"",""sourceKey"":""transfat"",""nameVi"":""Transfat"",""nameEn"":""Transfat"",""value"":null,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:68f84b535e59321ee70214e2,dish,HAN-111001,Phở bò sốt vang,Vietnamese Red Wine Beef Noodle Soup,pho bo sot vang,67dbeb385cc65069b7081292,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,825.6,60.8,29.3,79.7,,,849.2,https://viendinhduong.vn/storage/app/uploads/public/2025/10/22/pho_bo_sot_vang.png,68f84b535e59321ee70214e2,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-10-22 10:11:15,2026-08-03T09:27:01.985Z,540bf0d58061f9b5d3ce961e8cb3d0b6c44e9e1d5fbd1723eb647e4960c3f8b9,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":825.6,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":60.8,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":29.3,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":79.7,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":49.3,""unit"":""µg"",""equivalents"":[]},{""key"":""beta-caroten"",""sourceKey"":""beta-caroten"",""nameVi"":""Beta-caroten"",""nameEn"":""Beta-caroten"",""value"":589,""unit"":""µg"",""equivalents"":[]},{""key"":""vitamin-c"",""sourceKey"":""vitamin-c"",""nameVi"":""Vitamin C"",""nameEn"":""Vitamin C"",""value"":33.2,""unit"":""mg"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""calcium"",""nameVi"":""Calcium"",""nameEn"":""Calcium"",""value"":119.4,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""iron"",""nameVi"":""Iron"",""nameEn"":""Iron"",""value"":10.9,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""zinc"",""nameVi"":""Zinc"",""nameEn"":""Zinc"",""value"":5.8,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":849.2,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":2.123,""unit"":""g""}]},{""key"":""cholesterol"",""sourceKey"":""cholesterol"",""nameVi"":""Cholesterol"",""nameEn"":""Cholesterol"",""value"":180.7,""unit"":""mg"",""equivalents"":[]},{""key"":""magnesium"",""sourceKey"":""magnesium"",""nameVi"":""Magnesium"",""nameEn"":""Magnesium"",""value"":70.3,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:69041e640694944ec30d2cb2,dish,HAN-111002,Bánh cuốn nóng,Hot steamed rice rolls,banh cuon nong,67e39a7da668dc6d03061232,Các loại bánh,Cakes,686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,761.2,35.9,31.7,83.2,,,1444,https://viendinhduong.vn/storage/app/uploads/public/2025/10/31/screenshot_11.webp,69041e640694944ec30d2cb2,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-10-31 09:26:44,2026-08-03T09:27:01.985Z,152d21b2061b4094c93a7935d5897e4fb34d7f40ee148c9f1e38f6fef61be7b1,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":761.2,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":35.9,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":31.7,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":83.2,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":236.3,""unit"":""µg"",""equivalents"":[]},{""key"":""potassium"",""sourceKey"":""potassium"",""nameVi"":""Potassium"",""nameEn"":""Potassium"",""value"":1143.6,""unit"":""mg"",""equivalents"":[]},{""key"":""mufa-pufa"",""sourceKey"":""mufa-pufa"",""nameVi"":""MUFA+PUFA"",""nameEn"":""MUFA+PUFA"",""value"":96,""unit"":""g"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""canxi"",""nameVi"":""Canxi"",""nameEn"":""Calcium"",""value"":159.7,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""sat"",""nameVi"":""Sắt"",""nameEn"":""Iron"",""value"":5.5,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""kem"",""nameVi"":""Kẽm"",""nameEn"":""Zinc"",""value"":4.5,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":1444,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":3.61,""unit"":""g""}]},{""key"":""cholesterol"",""sourceKey"":""cholesterol"",""nameVi"":""Cholesterol"",""nameEn"":""Cholesterol"",""value"":283.7,""unit"":""mg"",""equivalents"":[]},{""key"":""magnesium"",""sourceKey"":""magie"",""nameVi"":""Magie"",""nameEn"":""Magnesium"",""value"":136.4,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:69041b3b02b97b842a093bf2,dish,HAN-111003,Bánh mỳ bít tết,Steak baguette,banh my bit tet,67e39a7da668dc6d03061232,Các loại bánh,Cakes,686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,997,47.3,43,105.2,,,785.2,https://viendinhduong.vn/storage/app/uploads/public/2025/10/31/screenshot_3.webp,69041b3b02b97b842a093bf2,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-10-31 09:13:15,2026-08-03T09:27:01.985Z,334267ace3bceaca0f519bf141693b5afdd067c056e1d8f64355aa447022f481,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":997,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":47.3,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":43,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":105.2,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":842,""unit"":""µg"",""equivalents"":[]},{""key"":""beta-caroten"",""sourceKey"":""beta-caroten"",""nameVi"":"" Beta-caroten"",""nameEn"":"" Beta-caroten"",""value"":292.7,""unit"":""µg"",""equivalents"":[]},{""key"":""vitamin-c"",""sourceKey"":""vitamin-c"",""nameVi"":"" Vitamin C"",""nameEn"":"" Vitamin C"",""value"":35.7,""unit"":""g"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""canxi"",""nameVi"":""Canxi"",""nameEn"":""Calcium"",""value"":108.6,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""sat"",""nameVi"":""Sắt"",""nameEn"":""Iron"",""value"":11.4,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""kem"",""nameVi"":""Kẽm"",""nameEn"":""Zinc"",""value"":3.2,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":785.2,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":1.963,""unit"":""g""}]},{""key"":""cholesterol"",""sourceKey"":""cholesterol"",""nameVi"":""Cholesterol"",""nameEn"":""Cholesterol"",""value"":423.8,""unit"":""mg"",""equivalents"":[]},{""key"":""magnesium"",""sourceKey"":""magie"",""nameVi"":""Magie"",""nameEn"":""Magnesium"",""value"":192.2,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:68a53945a8fa7ad9d6015376,dish,HAN-111004,Bánh mỳ bít tết,Banh my with steak,banh my bit tet,67e39a7da668dc6d03061232,Các loại bánh,Cakes,686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,920,44.5,34,109,,,3308.3,https://viendinhduong.vn/storage/app/uploads/public/2025/08/20/screenshot_41.png,68a53945a8fa7ad9d6015376,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2026-02-06 15:50:40,2026-08-03T09:27:01.985Z,af54f559419430442b7331dbca088657ca0de856b2ee6d095646735c6075f7fc,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":920,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":44.5,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":34,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":109,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":649.3,""unit"":""µg"",""equivalents"":[]},{""key"":""potassium"",""sourceKey"":""potassium"",""nameVi"":""Potassium"",""nameEn"":""Potassium"",""value"":1201.8,""unit"":""mg"",""equivalents"":[]},{""key"":""mufa-pufa"",""sourceKey"":""mufa-pufa"",""nameVi"":""MUFA+PUFA"",""nameEn"":""MUFA+PUFA"",""value"":2.1,""unit"":""g"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""calcium"",""nameVi"":""Calcium"",""nameEn"":""Calcium"",""value"":135.7,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""iron"",""nameVi"":""Iron"",""nameEn"":""Iron"",""value"":10.8,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""zinc"",""nameVi"":""Zinc"",""nameEn"":""Zinc"",""value"":2.8,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":3308.3,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":8.27075,""unit"":""g""}]},{""key"":""cholesterol"",""sourceKey"":""cholesterol"",""nameVi"":""Cholesterol"",""nameEn"":""Cholesterol"",""value"":296.6,""unit"":""mg"",""equivalents"":[]},{""key"":""magnesium"",""sourceKey"":""magnesium"",""nameVi"":""Magnesium"",""nameEn"":""Magnesium"",""value"":143.4,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:68a5255fcbcbd60e880aae13,dish,HAN-111005,Bún chả rươi,Vermicelli with grilled rươi patties,bun cha ruoi,67dbeb385cc65069b7081292,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,719.8,50.2,24,75.9,,,984,https://viendinhduong.vn/storage/app/uploads/public/2025/08/20/screenshot_5.png,68a5255fcbcbd60e880aae13,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-08-20 08:34:14,2026-08-03T09:27:01.985Z,8b7068c41f3fac4a08a95b13a341f4d6e483f47864eef4affb7e6a180836e3c6,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":719.8,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":50.2,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":24,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":75.9,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":89.9,""unit"":""µg"",""equivalents"":[]},{""key"":""potassium"",""sourceKey"":""potassium"",""nameVi"":""Potassium"",""nameEn"":""Potassium"",""value"":581.5,""unit"":""mg"",""equivalents"":[]},{""key"":""mufa-pufa"",""sourceKey"":""mufa-pufa"",""nameVi"":""MUFA+PUFA"",""nameEn"":""MUFA+PUFA"",""value"":16,""unit"":""g"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""calcium"",""nameVi"":""Calcium"",""nameEn"":""Calcium"",""value"":117.8,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""iron"",""nameVi"":""Iron"",""nameEn"":""Iron"",""value"":3.4,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""zinc"",""nameVi"":""Zinc"",""nameEn"":""Zinc"",""value"":4.7,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":984,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":2.46,""unit"":""g""}]},{""key"":""cholesterol"",""sourceKey"":""cholesterol"",""nameVi"":""Cholesterol"",""nameEn"":""Cholesterol"",""value"":93,""unit"":""mg"",""equivalents"":[]},{""key"":""magnesium"",""sourceKey"":""magnesium"",""nameVi"":""Magnesium"",""nameEn"":""Magnesium"",""value"":41.8,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:68f84239a8d9820a8a0c6d22,dish,HAN-111006,Bún riêu gánh,Crab paste noodle soup,bun rieu ganh,67dbeb385cc65069b7081292,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,673.9,43.5,29.2,59.2,,,1690.6,https://viendinhduong.vn/storage/app/uploads/public/2025/10/22/bun_rieu_ganh.png,68f84239a8d9820a8a0c6d22,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-10-22 09:32:25,2026-08-03T09:27:01.985Z,fc36ebf9c83e19ed73b6dd88933c28989802cd88ed0397ff8ddba9fd86eb4eb6,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":673.9,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":43.5,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":29.2,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":59.2,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":112.4,""unit"":""µg"",""equivalents"":[]},{""key"":""beta-caroten"",""sourceKey"":""beta-caroten"",""nameVi"":""Beta-caroten"",""nameEn"":""Beta-caroten"",""value"":1303.5,""unit"":""µg"",""equivalents"":[]},{""key"":""vitamin-c"",""sourceKey"":""vitamin-c"",""nameVi"":""Vitamin C"",""nameEn"":""Vitamin C"",""value"":33.1,""unit"":""mg"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""calcium"",""nameVi"":""Calcium"",""nameEn"":""Calcium"",""value"":2509.8,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""iron"",""nameVi"":""Iron"",""nameEn"":""Iron"",""value"":4.3,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""zinc"",""nameVi"":""Zinc"",""nameEn"":""Zinc"",""value"":1.8,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":1690.6,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":4.2265,""unit"":""g""}]},{""key"":""cholesterol"",""sourceKey"":""cholesterol"",""nameVi"":""Cholesterol"",""nameEn"":""Cholesterol"",""value"":42.4,""unit"":""mg"",""equivalents"":[]},{""key"":""magnesium"",""sourceKey"":""magnesium"",""nameVi"":""Magnesium"",""nameEn"":""Magnesium"",""value"":62.6,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:68a5456fef8312f68a062762,dish,HAN-111007,Caramen,Caramel,caramen,67e39ab95b85385ce4045d92,"Chè, các loại giải khát","Sweet soup, drinks",686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,111.9,5.2,4.1,13.5,,,,https://viendinhduong.vn/storage/app/uploads/public/2025/08/20/screenshot_65.png,68a5456fef8312f68a062762,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-08-20 10:47:59,2026-08-03T09:27:01.985Z,407f6480378ada7e7041a3f25c582759308c4cfd8c11f534d0c1a3e31ed5140c,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":111.9,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":5.2,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":4.1,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":13.5,""unit"":""g"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""calcium"",""nameVi"":""Calcium"",""nameEn"":""Calcium"",""value"":83.5,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""iron"",""nameVi"":""Iron"",""nameEn"":""Iron"",""value"":0.9,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""zinc"",""nameVi"":""Zinc"",""nameEn"":""Zinc"",""value"":0.5,""unit"":""mg"",""equivalents"":[]}]"
nin:dish:690424f85d90994ef80d4839,dish,HAN-111008,Caramen hoa quả,Fruit caramel pudding,caramen hoa qua,69042a7bd96ee1f60a01394a,"Chè, caramen, kem","Sweet soup, caramel pudding, ice cream",686e0fd611d18c507e060c07,Hà Nội,HAN,,,not_specified_by_source,136.7,5.9,4.2,18.8,,,2.3,https://viendinhduong.vn/storage/app/uploads/public/2025/10/31/screenshot_22.webp,690424f85d90994ef80d4839,https://viendinhduong.vn/vi/cong-cu-va-tien-ich/gia-tri-dinh-duong-mon-an,https://viendinhduong.vn/api/fe/tool/getPageFoodData,2025-10-31 10:18:43,2026-08-03T09:27:01.985Z,bfd3f46e3f01a464255349bc7d807244906eb828f4bf789cbb4155ea4b386356,"[{""key"":""energy"",""sourceKey"":""nang-luong"",""nameVi"":""Năng lượng"",""nameEn"":""Energy"",""value"":136.7,""unit"":""kcal"",""equivalents"":[]},{""key"":""protein"",""sourceKey"":""chat-dam"",""nameVi"":""Chất đạm"",""nameEn"":""Protein"",""value"":5.9,""unit"":""g"",""equivalents"":[]},{""key"":""fat"",""sourceKey"":""chat-beo"",""nameVi"":""Chất béo"",""nameEn"":""Fat"",""value"":4.2,""unit"":""g"",""equivalents"":[]},{""key"":""carbohydrate"",""sourceKey"":""chat-bot-duong"",""nameVi"":""Chất bột đường"",""nameEn"":""Carbohydrate"",""value"":18.8,""unit"":""g"",""equivalents"":[]},{""key"":""vitamin-a"",""sourceKey"":""vitamin-a"",""nameVi"":""Vitamin A"",""nameEn"":""Vitamin A"",""value"":14.2,""unit"":""µg"",""equivalents"":[]},{""key"":""beta-caroten"",""sourceKey"":""beta-caroten"",""nameVi"":""Beta-caroten "",""nameEn"":""Beta-caroten "",""value"":157.5,""unit"":""µg"",""equivalents"":[]},{""key"":""vitamin-c"",""sourceKey"":""vitamin-c"",""nameVi"":""Vitamin C"",""nameEn"":""Vitamin C"",""value"":6.1,""unit"":""mg"",""equivalents"":[]},{""key"":""calcium"",""sourceKey"":""canxi"",""nameVi"":""Canxi"",""nameEn"":""Calcium"",""value"":91.4,""unit"":""mg"",""equivalents"":[]},{""key"":""iron"",""sourceKey"":""sat"",""nameVi"":""Sắt"",""nameEn"":""Iron"",""value"":1.7,""unit"":""mg"",""equivalents"":[]},{""key"":""zinc"",""sourceKey"":""kem"",""nameVi"":""Kẽm"",""nameEn"":""Zinc"",""value"":0.6,""unit"":""mg"",""equivalents"":[]},{""key"":""sodium"",""sourceKey"":""natri"",""nameVi"":""Natri"",""nameEn"":""Sodium"",""value"":2.3,""unit"":""mg"",""equivalents"":[{""key"":""tuong-duong-muoi"",""nameVi"":""Tương đương Muối"",""nameEn"":""Salt"",""value"":0.00575,""unit"":""g""}]},{""key"":""magnesium"",""sourceKey"":""magie"",""nameVi"":""Magie"",""nameEn"":""Magnesium"",""value"":7.1,""unit"":""mg"",""equivalents"":[]}]"
